base_Label	base_Min	base_Average	base_90% Line	base_Max	base_Pass	base_Fail	target_Min	target_Average	target_90% Line	target_Max	target_Pass	target_Fail	AVG	90%
TC21_BillingList_External_05_Enter_Brokercode_and_Click_Search	0.381	0.488	0.642	0.742	90.0	0.0	4.324	4.83	5.075	6.139	9.0	0.0	2.659	2.8585000000000003
TC42_Claims_External_01_SearchClaimNo	0.574	0.574	0.574	0.574	1.0	0.0	1.685	1.816	1.961	2.036	9.0	0.0	1.195	1.2675
TC16_Policies_External_03_Enter Customer id and Click Search	0.585	0.977	1.228	3.957	54.0	0.0	0.335	1.547	3.256	3.58	10.0	0.0	1.262	2.242
TC16_Policies_External_04_Enter Policy id and Click Search	1.643	2.467	3.062	4.823	54.0	0.0	1.472	2.089	2.51	4.284	9.0	0.0	2.278	2.7859999999999996
TC16_Policies_External_05_Enter Billing Account number and Click Search	0.527	0.831	1.28	2.409	54.0	0.0	0.693	0.779	0.831	0.885	6.0	0.0	0.8049999999999999	1.0554999999999999
TC16_Policies_External_06_Enter Customer Name and Click Search	1.273	3.615	4.616	5.13	54.0	0.0	2.304	2.761	3.001	3.502	9.0	0.0	3.188	3.8084999999999996
TC39_Reissue_PEL_01_SearchpolicyNo_Frompolicies	4.295	4.696	5.081	5.144	10.0	0.0	0.252	0.376	0.476	0.535	9.0	0.0	2.536	2.7785
TC41_Reissue_COL_01_SearchpolicyNo_Frompolicies	4.962	5.392	5.622	5.958	8.0	0.0	0.427	2.222	4.25	4.748	12.0	0.0	3.8070000000000004	4.936
TC40_Reissue_HO_01_SearchpolicyNo_Frompolicies	5.068	5.499	5.814	5.948	9.0	0.0	0.186	3.379	7.446	7.667	9.0	0.0	4.439	6.63
TC41_Reissue_COL_02_SelectReissue	0.154	0.177	0.202	0.206	8.0	0.0	0.327	1.487	4.608	5.035	100.0	0.0	0.8320000000000001	2.405
TC39_Reissue_PEL_02_SelectReissue	2.912	3.185	3.381	3.789	10.0	0.0	0.232	0.355	0.531	0.727	100.0	0.0	1.77	1.956
TC40_Reissue_HO_02_SelectReissue	3.083	3.565	4.267	4.687	9.0	0.0	2.742	3.857	5.569	9.81	100.0	0.0	3.7110000000000003	4.918
TC39_Reissue_PEL_03_SelectEffectivedate_Clicksave& continue	3.599	6.054	7.959	9.543	10.0	0.0	0.466	0.691	0.794	1.9	100.0	0.0	3.3725	4.3765
TC41_Reissue_COL_03_SelectEffectivedate_Clicksave& continue	6.634	8.776	9.718	9.749	8.0	0.0	1.93	2.435	2.965	3.572	100.0	0.0	5.6055	6.3415
TC40_Reissue_HO_03_SelectEffectivedate_Clicksave& continue	5.762	7.344	8.933	11.501	9.0	0.0	1.777	2.224	2.616	4.833	100.0	0.0	4.784000000000001	5.7745
TC39_Reissue_PEL_04_InsuredPage_Save&continue	6.342	7.661	8.651	8.711	10.0	0.0	15.787	18.046	20.19	26.479	100.0	0.0	12.8535	14.4205
TC41_Reissue_COL_04_InsuredPage_Save&continue	7.075	7.91	8.462	10.297	8.0	0.0	1.689	4.291	2.348	229.604	100.0	0.0	6.1005	5.404999999999999
TC40_Reissue_HO_04_InsuredPage_Save&continue	8.174	8.899	9.672	10.05	9.0	0.0	0.312	1.469	4.632	4.961	99.0	0.0	5.183999999999999	7.152
TC39_Reissue_PEL_05_RatingPage_ClickSave&continue	1.84	2.451	2.67	3.609	10.0	0.0	1.652	2.113	2.638	6.631	100.0	0.0	2.282	2.654
TC41_Reissue_COL_05_RatingPage_ClickSave&continue	1.936	2.65	3.206	3.481	8.0	0.0	0.224	0.348	0.47	1.169	99.0	0.0	1.4989999999999999	1.838
TC40_Reissue_HO_05_RatingPage_ClickSave&continue	1.994	2.253	2.62	2.844	9.0	0.0	1.624	2.039	2.389	6.766	100.0	0.0	2.146	2.5045
TC39_Reissue_PEL_06_CoveragePage_ClickSave&continue	1.659	1.931	2.441	2.65	10.0	0.0	2.773	4.183	5.934	10.751	99.0	0.0	3.057	4.1875
TC40_Reissue_HO_06_CoveragePage_ClickSave&continue	2.191	2.786	3.103	3.821	9.0	0.0	3.579	4.666	5.962	14.855	100.0	0.0	3.726	4.5325
TC41_Reissue_COL_06_CoveragePage_ClickSave&continue	2.518	3.542	4.578	5.156	8.0	0.0	0.47	0.659	0.793	1.051	99.0	0.0	2.1005	2.6855
TC39_Reissue_PEL_07_DetailsPage_ClickSave&continue	6.404	7.834	8.858	9.993	10.0	0.0	0.798	1.148	1.364	5.59	100.0	0.0	4.491	5.111000000000001
TC41_Reissue_COL_07_DetailsPage_ClickSave&continue	7.704	9.082	9.868	10.388	8.0	0.0	1.843	2.378	2.818	4.289	99.0	0.0	5.73	6.343
TC40_Reissue_HO_07_DetailsPage_ClickSave&continue	9.538	10.304	10.905	11.06	9.0	0.0	1.162	1.52	1.837	4.037	100.0	0.0	5.912	6.3709999999999996
TC39_Reissue_PEL_08_Quotepage_ClickProceedtoissuance	0.22	0.335	0.45	0.544	10.0	0.0	1.682	2.184	2.701	4.621	99.0	0.0	1.2595	1.5755000000000001
TC41_Reissue_COL_08_Quotepage_ClickProceedtoissuance	0.282	0.392	0.445	0.528	8.0	0.0	2.592	3.541	4.431	7.909	100.0	0.0	1.9665	2.438
TC40_Reissue_HO_08_Quotepage_ClickProceedtoissuance	0.251	0.351	0.332	0.9	9.0	0.0	13.996	18.422	18.572	245.685	99.0	0.0	9.3865	9.452
TC39_Reissue_PEL_09_PreissuancePage_ClickSave&continue	4.367	5.204	6.257	6.402	10.0	0.0	7.61	9.717	12.145	18.34	100.0	0.0	7.4605	9.201
TC40_Reissue_HO_09_PreissuancePage_ClickSave&continue	2.845	3.412	3.874	4.175	9.0	0.0	0.859	1.049	1.164	2.975	99.0	0.0	2.2305	2.519
TC41_Reissue_COL_09_PreissuancePage_ClickSave&continue	4.979	6.008	6.836	7.543	8.0	0.0	2.245	3.164	4.424	11.522	100.0	0.0	4.586	5.630000000000001
TC39_Reissue_PEL_10_Paymentpage_Clicksave&continue	2.362	2.735	2.975	3.048	10.0	0.0	0.919	1.101	1.192	3.629	99.0	0.0	1.918	2.0835
TC40_Reissue_HO_10_Inspectionpage_ClickNO	0.685	0.791	0.841	1.065	9.0	0.0	2.477	3.302	4.301	6.305	100.0	0.0	2.0465	2.571
TC41_Reissue_COL_10_Paymentpage_Clicksave&continue	2.86	3.145	3.493	3.612	8.0	0.0	0.916	1.077	1.25	2.447	99.0	0.0	2.1109999999999998	2.3715
TC40_Reissue_HO_11_Inspectionpage_SelectReason	0.669	0.741	0.818	0.83	9.0	0.0	0.661	0.815	0.885	1.969	100.0	0.0	0.778	0.8514999999999999
TC39_Reissue_PEL_11_ClickIssuepolicy	4.293	8.648	11.331	11.515	10.0	0.0	0.953	1.188	1.349	3.328	99.0	0.0	4.918	6.34
TC41_Reissue_COL_11_ClickIssuepolicy	4.995	8.783	11.21	12.311	8.0	0.0	3.252	3.935	4.291	19.021	100.0	0.0	6.359	7.750500000000001
TC40_Reissue_HO_12_Inspectionpage_Clicksave&continue	3.291	3.707	4.016	4.121	9.0	0.0	1.0	1.214	1.369	2.245	99.0	0.0	2.4604999999999997	2.6925
TC40_Reissue_HO_13_Paymentpage_Clicksave&continue	2.944	3.583	4.254	4.765	9.0	0.0	0.555	0.699	0.804	0.944	100.0	0.0	2.141	2.529
TC40_Reissue_HO_14_ClickIssuepolicy	6.333	8.564	11.328	13.672	9.0	0.0	0.911	1.165	1.387	3.07	99.0	0.0	4.8645	6.3575
TC15_Customers_Internal_09_Search_brokerID_${P_Size}	8.887	10.385	11.883	11.883	2.0	0.0	0.236	2.554	0.35	226.485	100.0	0.0	6.4695	6.116499999999999
TC39_Reissue_PEL_12_ClickOK	3.284	3.37	3.519	3.584	10.0	0.0	1.015	1.323	1.533	2.284	99.0	0.0	2.3465	2.526
TC41_Reissue_COL_12_ClickOK	3.306	3.405	3.495	3.616	8.0	0.0	1.511	2.06	2.38	2.958	100.0	0.0	2.7325	2.9375
TC40_Reissue_HO_15_ClickOK	3.299	3.424	3.518	3.524	9.0	0.0	1.027	1.267	1.412	2.507	99.0	0.0	2.3455	2.465
TC20_Proposals_External_PEL_15_Enter_CustomerId_and_Click_Search	0.627	0.892	1.164	1.461	99.0	0.0	2.053	2.495	3.035	3.642	100.0	0.0	1.6935	2.0995
TC20_Proposals_External_PEL_16_Click_Proposals	0.976	1.312	1.621	2.341	98.0	0.0	0.993	1.221	1.41	2.455	99.0	0.0	1.2665000000000002	1.5154999999999998
TC20_Proposals_External_PEL_17_Click_EditQuote	2.372	3.117	3.748	7.751	98.0	0.0	1.009	1.291	1.587	2.614	99.0	0.0	2.2039999999999997	2.6675
TC20_Proposals_External_HO_03_Enter_CustomerId_and_Click_Search	0.587	0.926	1.214	2.391	93.0	0.0	2.09	4.929	3.354	230.209	99.0	0.0	2.9275	2.284
TC20_Proposals_External_HO_04_Click_Proposals	0.95	1.262	1.494	1.876	93.0	0.0	0.674	0.915	1.014	8.248	98.0	0.0	1.0885	1.254
TC20_Proposals_External_HO_05_Click_EditQuote	2.345	3.163	3.76	5.497	92.0	0.0	1.354	1.786	2.247	4.531	98.0	0.0	2.4745	3.0035
TC20_Proposals_External_Collections_19_Enter_CustomerId_and_Click_Search	0.608	0.958	1.153	5.223	89.0	0.0	5.096	6.255	7.801	16.81	97.0	0.0	3.6065	4.477
TC20_Proposals_External_Collections_20_Click_Proposals	0.981	1.336	1.683	2.594	89.0	0.0	1.754	2.438	3.283	4.218	95.0	0.0	1.887	2.483
TC20_Proposals_External_Collections_21_Click_EditQuote	2.479	3.128	3.745	5.148	88.0	0.0	0.665	0.926	1.158	7.234	90.0	0.0	2.027	2.4515000000000002
TC20_Proposals_External_Viewquote_03_Enter_CustomerId_and_Click_Search	0.589	0.897	1.157	2.95	57.0	0.0	0.643	3.626	1.085	228.837	82.0	0.0	2.2615	1.121
TC20_Proposals_External_Viewquote_04_Click_Proposals	0.959	1.281	1.582	2.4	57.0	0.0	0.626	0.833	1.001	1.848	77.0	0.0	1.057	1.2915
TC20_Proposals_External_Viewquote_07_Enter_CustomerId_and_Click_Search	0.547	0.727	0.943	1.206	57.0	0.0	0.659	0.91	1.095	3.003	75.0	0.0	0.8185	1.019
TC20_Proposals_External_Viewquote_08_Click_Proposals	0.937	1.242	1.487	1.938	57.0	0.0	4.671	5.737	6.431	14.925	75.0	0.0	3.4895	3.959
TC12_Cancel_Internal_03_Search_PolicyID_fromPoliciespage	4.815	5.309	5.72	6.141	6.0	0.0	0.609	0.763	0.87	1.199	75.0	0.0	3.036	3.295
TC12_Cancel_Internal_04_Select_Cancel	3.676	3.945	4.041	4.418	6.0	0.0	0.226	0.324	0.413	0.597	75.0	0.0	2.1345	2.2270000000000003
TC25_Rewrite_PEL_02_SearchPolicyID_fromPolicies	4.184	4.718	5.122	5.403	10.0	0.0	1.638	2.008	2.339	2.614	75.0	0.0	3.363	3.7305
TC25_Rewrite_PEL_03_SelectRewrite_InAction	0.16	0.2	0.258	0.312	10.0	0.0	2.15	2.56	2.806	3.192	75.0	0.0	1.3800000000000001	1.532
TC25_Rewrite_PEL_04_SelectEffectivedate&Click_save&continue	3.268	3.785	4.441	4.688	10.0	0.0	5.51	6.639	7.486	11.088	100.0	0.0	5.212	5.9635
TC25_Rewrite_PEL_05_SelectTerm&Click_OK	3.968	6.292	9.409	11.513	10.0	0.0	5.55	6.503	7.471	11.702	75.0	0.0	6.3975	8.440000000000001
TC17_Rewrite_Coll_02_SearchPolicyID_fromPolicies	4.999	5.172	5.291	5.31	5.0	0.0	0.782	1.133	1.639	1.639	4.0	0.0	3.1525	3.4650000000000003
TC25_Rewrite_PEL_06_InsuredPage_SelectCashtransfer_No	3.002	3.518	3.984	4.281	10.0	0.0	1.107	1.268	1.435	1.435	4.0	0.0	2.393	2.7095000000000002
TC17_Rewrite_Coll_03_Select_Rewrite	0.148	0.173	0.174	0.199	5.0	0.0	0.807	0.988	1.05	1.259	5.0	0.0	0.5805	0.612
TC25_Rewrite_PEL_07_InsuredPage_ClickSave&Continue	6.198	7.375	8.713	9.124	10.0	0.0	4.194	4.441	4.562	4.562	4.0	0.0	5.9079999999999995	6.637499999999999
TC17_Rewrite_Coll_04_SelectEffectivedate&Click_save&continue	3.469	4.445	4.72	6.348	5.0	0.0	1.156	1.561	1.682	2.184	5.0	0.0	3.003	3.2009999999999996
TC23_Rewrite_HO_02_SearchPolicyID_fromPolicies	5.042	5.644	6.053	7.191	9.0	0.0	1.53	2.016	3.309	3.309	4.0	0.0	3.83	4.681
TC25_Rewrite_PEL_08_RatingPage_ClickSave&Continue	1.93	2.107	2.279	2.548	10.0	0.0	1.82	3.48	4.782	5.891	5.0	0.0	2.7935	3.5305
TC23_Rewrite_HO_03_SelectRewrite	0.144	0.192	0.254	0.259	9.0	0.0	0.911	1.167	1.58	1.58	4.0	0.0	0.6795	0.917
TC12_Cancel_Internal_05_Select_Reason_and_click_saveandcontinue	15.099	24.028	29.335	38.493	6.0	0.0	4.548	5.146	6.436	6.436	4.0	0.0	14.587	17.8855
TC17_Rewrite_Coll_05_SelectTerm_ClickOk	4.569	5.925	6.401	7.203	5.0	0.0	1.184	1.286	1.379	1.379	4.0	0.0	3.6055	3.8899999999999997
TC25_Rewrite_PEL_09_CoveragePage_ClickSave&Continue	1.454	1.748	2.028	2.209	10.0	0.0	1.11	1.221	1.399	1.399	4.0	0.0	1.4845000000000002	1.7135
TC23_Rewrite_HO_04_SelectEffectivedate&Click_save&continue	3.274	3.606	3.681	4.341	9.0	0.0	4.335	5.059	6.865	6.865	4.0	0.0	4.3325	5.273
TC17_Rewrite_Coll_06_InsuredPage_SelectCashtransfer_No	3.044	4.444	4.837	4.9	5.0	0.0	3.66	4.88	7.976	7.976	4.0	0.0	4.662	6.406499999999999
TC25_Rewrite_PEL_10_DetailsPage_ClickSave&Continue	6.776	7.555	8.307	8.804	10.0	0.0	3.402	4.493	5.939	5.939	4.0	0.0	6.024	7.123
TC23_Rewrite_HO_05_SelectTerm_ClickOk	4.931	6.789	8.415	11.146	9.0	0.0	0.905	1.078	1.296	1.296	4.0	0.0	3.9335	4.855499999999999
TC25_Rewrite_PEL_11_PrepackagePage_ClickProceedtoissuance	0.258	0.3	0.315	0.434	10.0	0.0	7.364	7.661	7.908	7.908	4.0	0.0	3.9804999999999997	4.1115
TC17_Rewrite_Coll_07_InsuredPage_ClickSave&continue	8.215	9.088	9.419	9.991	5.0	0.0	1.28	1.736	2.947	2.947	4.0	0.0	5.412	6.183
TC23_Rewrite_HO_06_InsuredPage_SelectCashtransfer_No	2.894	3.725	4.507	4.836	9.0	0.0	4.647	5.348	6.792	6.792	4.0	0.0	4.5365	5.6495
TC17_Rewrite_Coll_08_RatingPage_ClickSave&continue	2.102	2.439	2.733	2.886	5.0	0.0	0.873	0.958	1.053	1.053	4.0	0.0	1.6985000000000001	1.893
TC25_Rewrite_PEL_12_PreissuancePage_ClickSave&continue	4.809	5.404	5.931	6.323	10.0	0.0	2.901	3.616	4.55	4.55	4.0	0.0	4.51	5.2405
TC23_Rewrite_HO_07_InsuredPage_ClickSave&Continue	7.136	8.336	9.185	9.648	9.0	0.0	0.94	1.0	1.073	1.073	4.0	0.0	4.668	5.1290000000000004
TC17_Rewrite_Coll_09_CoveragePage_ClickSave&continue	2.752	3.065	3.148	3.405	5.0	0.0	0.371	0.409	0.455	0.455	4.0	0.0	1.7369999999999999	1.8015
TC25_Rewrite_PEL_13_PaymentPage_Cicksave&continue	2.221	2.763	2.984	3.859	10.0	0.0	1.121	1.175	1.268	1.268	4.0	0.0	1.9689999999999999	2.126
TC23_Rewrite_HO_08_RatingPage_ClickSave&Continue	1.855	2.158	2.444	2.477	9.0	0.0	0.41	0.455	0.511	0.511	4.0	0.0	1.3065	1.4775
TC17_Rewrite_Coll_10_DetailsPage_ClickSave&continue	8.571	9.646	9.942	10.553	5.0	0.0	1.941	2.085	2.233	2.233	4.0	0.0	5.865500000000001	6.0875
TC23_Rewrite_HO_09_CoveragePage_ClickSave&Continue	2.285	2.636	2.817	3.242	9.0	0.0	2.038	2.46	2.759	2.759	4.0	0.0	2.548	2.7880000000000003
TC25_Rewrite_PEL_14_Click_Issuepolicy	7.241	10.519	14.663	17.426	10.0	0.0	1.724	1.825	1.978	1.978	4.0	0.0	6.172	8.320500000000001
TC17_Rewrite_Coll_11_Quotepage_ClickProceedtoissuance	0.311	0.353	0.351	0.444	5.0	0.0	2.982	3.313	3.73	3.73	4.0	0.0	1.8330000000000002	2.0404999999999998
TC23_Rewrite_HO_10_DetailsPage_ClickSave&Continue	9.176	10.345	11.26	11.634	9.0	0.0	2.586	2.891	3.061	3.061	4.0	0.0	6.618	7.1605
TC17_Rewrite_Coll_12_PreissuancePage_ClickSave&continue	5.799	6.042	6.115	6.46	5.0	0.0	8.38	9.403	11.91	11.91	4.0	0.0	7.7225	9.0125
TC23_Rewrite_HO_11_ClickProceedtoissuance	0.273	0.328	0.35	0.38	9.0	0.0	14.886	16.339	19.343	19.343	4.0	0.0	8.333499999999999	9.8465
TC17_Rewrite_Coll_13_Paymentpage_Clicksave&continue	2.823	3.238	3.304	3.633	5.0	0.0	6.748	10.504	20.773	20.773	4.0	0.0	6.8709999999999996	12.038499999999999
TC23_Rewrite_HO_12_PreissuancePage_ClickSave&continue	2.224	2.497	2.687	2.701	9.0	0.0	0.885	1.006	1.226	1.226	4.0	0.0	1.7515	1.9565
TC23_Rewrite_HO_13_Inspectionpage_ClickNo	0.71	0.774	0.85	0.899	9.0	0.0	2.901	3.333	3.661	3.661	4.0	0.0	2.0535	2.2555
TC23_Rewrite_HO_14_Inpectionpage_SelectReason	0.651	0.774	0.85	0.892	9.0	0.0	2.943	3.34	4.025	4.025	4.0	0.0	2.057	2.4375
TC23_Rewrite_HO_15_Inpectionpage_Clicksave&continue	3.477	3.732	4.057	4.18	9.0	0.0	0.381	0.512	0.86	0.86	4.0	0.0	2.122	2.4585000000000004
TC23_Rewrite_HO_16_Paymentpage_Clicksave&continue	2.989	3.651	4.427	4.489	9.0	0.0	2.003	2.467	2.842	2.842	4.0	0.0	3.059	3.6345
TC23_Rewrite_HO_17_ClickIssuepolicy	9.706	13.47	17.778	20.249	9.0	0.0	2.915	3.144	3.445	3.445	4.0	0.0	8.307	10.6115
TC25_Rewrite_PEL_15_ClickOk	3.278	3.457	3.646	3.729	10.0	0.0	7.846	8.373	9.612	9.612	4.0	0.0	5.914999999999999	6.629
TC17_Rewrite_Coll_14_ClickIssuepolicy	8.679	10.683	12.111	12.771	5.0	0.0	3.077	3.558	4.222	4.222	4.0	0.0	7.1205	8.166500000000001
TC23_Rewrite_HO_18_ClickOk	3.289	3.392	3.475	3.491	9.0	0.0	0.7	1.061	1.463	1.463	4.0	0.0	2.2264999999999997	2.4690000000000003
							1.104	1.702	2.288	2.288	4.0	0.0	1.702	2.288
							1.581	1.933	2.132	2.132	4.0	0.0	1.933	2.132
							1.018	1.263	1.545	1.545	4.0	0.0	1.263	1.545
							1.119	1.279	1.374	1.374	4.0	0.0	1.279	1.374
							1.181	1.445	1.895	1.895	4.0	0.0	1.445	1.895
							0.801	1.009	1.127	1.294	6.0	0.0	1.009	1.127
							3.203	4.023	5.245	5.245	4.0	0.0	4.023	5.245
							1.575	1.969	2.367	2.367	4.0	0.0	1.969	2.367
							0.975	1.316	1.483	1.695	6.0	0.0	1.316	1.483
							1.146	1.41	1.895	1.895	4.0	0.0	1.41	1.895
							1.296	1.875	2.344	2.58	6.0	0.0	1.875	2.344
							7.451	7.684	7.867	7.867	4.0	0.0	7.684	7.867
							0.822	0.999	1.087	1.455	8.0	0.0	0.999	1.087
							3.203	3.301	3.527	3.527	4.0	0.0	3.301	3.527
							1.157	1.291	1.306	1.538	5.0	0.0	1.291	1.306
							0.836	0.919	0.998	0.998	4.0	0.0	0.919	0.998
							1.136	1.497	1.886	2.489	8.0	0.0	1.497	1.886
							0.645	0.925	1.116	1.257	6.0	0.0	0.925	1.116
							0.352	0.398	0.495	0.495	4.0	0.0	0.398	0.495
							3.161	3.693	3.753	4.737	5.0	0.0	3.693	3.753
							0.917	1.086	1.256	1.256	2.0	0.0	1.086	1.256
							1.109	1.508	1.715	1.856	6.0	0.0	1.508	1.715
							2.938	3.86	4.599	5.338	7.0	0.0	3.86	4.599
							7.373	7.796	8.638	8.638	4.0	0.0	7.796	8.638
							2.074	2.13	2.182	2.182	4.0	0.0	2.13	2.182
							1.254	1.297	1.341	1.341	2.0	0.0	1.297	1.341
							0.938	1.293	1.837	1.837	4.0	0.0	1.293	1.837
							1.135	1.329	1.484	1.576	7.0	0.0	1.329	1.484
							2.807	3.576	4.126	4.886	6.0	0.0	3.576	4.126
							7.146	7.232	7.276	7.276	4.0	0.0	7.232	7.276
							0.754	0.849	0.935	0.935	3.0	0.0	0.849	0.935
							2.31	2.597	2.808	2.808	4.0	0.0	2.597	2.808
							0.349	0.66	1.429	1.429	4.0	0.0	0.66	1.429
							3.418	4.148	4.878	4.878	2.0	0.0	4.148	4.878
							1.196	1.383	1.431	1.61	6.0	0.0	1.383	1.431
							0.874	0.979	1.067	1.067	4.0	0.0	0.979	1.067
							3.311	3.844	4.083	5.412	6.0	0.0	3.844	4.083
							1.088	1.525	1.859	1.859	3.0	0.0	1.525	1.859
							2.134	2.475	3.275	3.275	4.0	0.0	2.475	3.275
							1.251	1.289	1.328	1.328	2.0	0.0	1.289	1.328
							0.37	0.391	0.429	0.429	4.0	0.0	0.391	0.429
							1.112	1.436	1.283	2.709	6.0	0.0	1.436	1.283
							3.666	4.951	6.209	6.706	5.0	0.0	4.951	6.209
							5.959	6.406	7.306	7.306	4.0	0.0	6.406	7.306
							2.753	3.323	3.962	3.962	3.0	0.0	3.323	3.962
							2.507	2.875	3.529	3.529	4.0	0.0	2.875	3.529
							0.001	2.5	3.376	3.376	4.0	0.0	2.5	3.376
							2.03	2.23	2.357	2.357	4.0	0.0	2.23	2.357
							3.164	3.229	3.295	3.295	2.0	0.0	3.229	3.295
							1.149	1.568	1.221	3.152	5.0	0.0	1.568	1.221
							1.581	1.755	1.804	2.019	6.0	0.0	1.755	1.804
							1.161	1.363	1.614	1.614	3.0	0.0	1.363	1.614
							1.168	1.255	1.342	1.342	2.0	0.0	1.255	1.342
							1.691	1.826	1.892	2.117	5.0	0.0	1.826	1.892
							2.32	2.605	2.824	2.824	4.0	0.0	2.605	2.824
							5.841	7.994	11.87	11.87	3.0	0.0	7.994	11.87
							7.361	8.15	8.612	8.673	6.0	0.0	8.15	8.612
							1.595	2.212	2.829	2.829	2.0	0.0	2.212	2.829
							3.359	3.403	3.447	3.447	3.0	0.0	3.403	3.447
							0.001	0.903	2.707	2.707	3.0	0.0	0.903	2.707
							5.693	7.589	8.901	8.901	4.0	0.0	7.589	8.901
							0.891	1.018	1.03	1.387	6.0	0.0	1.018	1.03
							7.592	8.261	8.685	8.777	5.0	0.0	8.261	8.685
							1.096	1.115	1.154	1.154	3.0	0.0	1.115	1.154
							0.611	0.992	1.182	1.479	7.0	0.0	0.992	1.182
							0.001	1.56	3.287	3.287	4.0	0.0	1.56	3.287
							0.364	0.395	0.427	0.442	6.0	0.0	0.395	0.427
							0.841	0.963	0.932	1.232	5.0	0.0	0.963	0.932
							8.459	8.494	8.53	8.53	2.0	0.0	8.494	8.53
							1.687	1.711	1.724	1.724	3.0	0.0	1.711	1.724
							1.102	2.048	1.413	7.078	7.0	0.0	2.048	1.413
							0.355	0.408	0.406	0.502	5.0	0.0	0.408	0.406
							1.973	2.225	2.286	2.638	6.0	0.0	2.225	2.286
							0.879	1.119	1.242	1.404	5.0	0.0	1.119	1.242
							0.845	0.935	1.026	1.026	2.0	0.0	0.935	1.026
							3.028	5.192	5.277	10.388	7.0	0.0	5.192	5.277
							0.379	0.412	0.445	0.445	2.0	0.0	0.412	0.445
							1.267	1.768	1.702	2.594	5.0	0.0	1.768	1.702
							2.11	2.799	2.706	4.367	5.0	0.0	2.799	2.706
							2.696	3.036	3.205	3.633	6.0	0.0	3.036	3.205
							7.462	9.18	11.672	11.672	3.0	0.0	9.18	11.672
							1.444	1.986	2.454	2.762	7.0	0.0	1.986	2.454
							2.337	2.468	2.6	2.6	2.0	0.0	2.468	2.6
							2.696	2.934	3.042	3.072	5.0	0.0	2.934	3.042
							0.846	0.961	1.133	1.133	3.0	0.0	0.961	1.133
							3.364	3.928	4.211	4.361	5.0	0.0	3.928	4.211
							2.572	2.749	2.927	2.927	2.0	0.0	2.749	2.927
							0.365	0.373	0.382	0.382	2.0	0.0	0.373	0.382
							3.346	4.28	4.679	5.879	7.0	0.0	4.28	4.679
							1.716	1.762	1.793	1.796	5.0	0.0	1.762	1.793
							6.128	8.81	10.862	15.567	6.0	0.0	8.81	10.862
							0.001	2.174	3.494	3.507	6.0	0.0	2.174	3.494
							2.299	2.431	2.563	2.563	2.0	0.0	2.431	2.563
							4.272	4.536	4.711	4.763	7.0	0.0	4.536	4.711
							3.319	4.824	5.473	6.707	5.0	0.0	4.824	5.473
							6.949	10.446	11.099	18.279	5.0	0.0	10.446	11.099
							7.811	10.325	12.84	12.84	2.0	0.0	10.325	12.84
							2.925	3.033	3.142	3.142	2.0	0.0	3.033	3.142
							0.949	1.039	1.065	1.194	7.0	0.0	1.039	1.065
							0.011	2.395	3.137	3.347	5.0	0.0	2.395	3.137
							2.95	3.114	3.279	3.279	2.0	0.0	3.114	3.279
							4.012	4.594	4.302	6.19	5.0	0.0	4.594	4.302
							4.737	5.547	6.12	6.471	7.0	0.0	5.547	6.12
							1.018	1.217	1.32	1.524	5.0	0.0	1.217	1.32
							6.835	8.446	10.058	10.058	2.0	0.0	8.446	10.058
							0.887	1.235	1.506	1.73	7.0	0.0	1.235	1.506
							0.001	1.555	3.11	3.11	2.0	0.0	1.555	3.11
							4.767	5.564	5.236	7.637	5.0	0.0	5.564	5.236
							0.343	0.398	0.426	0.456	7.0	0.0	0.398	0.426
							1.998	2.406	2.597	2.706	7.0	0.0	2.406	2.597
							0.813	0.955	1.065	1.065	4.0	0.0	0.955	1.065
							3.016	3.796	3.559	6.522	7.0	0.0	3.796	3.559
							0.358	0.397	0.506	0.506	4.0	0.0	0.397	0.506
							1.979	2.352	3.048	3.048	4.0	0.0	2.352	3.048
							3.131	3.618	4.83	4.83	4.0	0.0	3.618	4.83
							14.335	16.763	18.637	21.161	7.0	0.0	16.763	18.637
							2.585	3.089	3.284	3.511	7.0	0.0	3.089	3.284
							16.358	18.59	22.113	22.113	4.0	0.0	18.59	22.113
							0.001	2.468	3.809	3.809	4.0	0.0	2.468	3.809
							1.028	1.108	1.173	1.198	6.0	0.0	1.108	1.173
							1.182	1.818	2.253	2.927	6.0	0.0	1.818	2.253
							0.929	1.292	1.654	1.654	4.0	0.0	1.292	1.654
							2.84	4.054	3.709	7.157	6.0	0.0	4.054	3.709
							1.148	3.17	8.195	8.195	4.0	0.0	3.17	8.195
							1.565	1.717	1.696	2.195	6.0	0.0	1.717	1.696
							3.34	4.123	4.996	4.996	4.0	0.0	4.123	4.996
							3.722	4.258	4.341	4.844	6.0	0.0	4.258	4.341
							1.514	1.663	1.813	1.813	4.0	0.0	1.663	1.813
							4.007	4.58	4.871	5.109	6.0	0.0	4.58	4.871
							3.367	3.721	3.977	3.977	4.0	0.0	3.721	3.977
							0.962	1.81	1.231	5.511	6.0	0.0	1.81	1.231
							3.867	4.718	5.472	5.472	4.0	0.0	4.718	5.472
							0.902	1.3	2.124	2.124	4.0	0.0	1.3	2.124
							4.518	5.01	5.143	6.058	6.0	0.0	5.01	5.143
							0.84	0.941	0.999	1.053	6.0	0.0	0.941	0.999
							0.399	4.278	6.69	6.69	4.0	0.0	4.278	6.69
							0.351	0.398	0.408	0.452	6.0	0.0	0.398	0.408
